sr_no,restaurant_name,restaurant_url,menu_type,section,name,description,price
175,30 Park,https://www.30parkcp.com/,Drinks,,SPARKLING ASTI,,$9 (glass) | $30 (bottle)
176,30 Park,https://www.30parkcp.com/,Drinks,,SPARKLING BRILLA!,,$11
177,30 Park,https://www.30parkcp.com/,Drinks,,SPARKLING ZONIN,,$8
178,30 Park,https://www.30parkcp.com/,Sweet Treats,,RASPBERRY MINT SORBET,Mango and raspberry layered sorbet served with raspberry sauce and garnished with mangos and mint.,$12
179,30 Park,https://www.30parkcp.com/,Sweet Treats,,COOKIE A LA MODE,"Jumbo Chocolate Chip Cookie Warmed & Topped with Ice Cream, Chocolate Syrup & Whipped Cream",$12
180,30 Park,https://www.30parkcp.com/,Sweet Treats,,BERRY TART,"Served with Vanilla Ice Cream, Raspberry Sauce, and Whipped Cream.",$10
181,30 Park,https://www.30parkcp.com/,Sweet Treats,,PEANUT BUTTER ICE CREAM PIE,"Housemade chocolate pie crust layered with vanilla ice cream, peanut butter cup pieces, topped with crushed Reeces pieces, chocolate and caramel sauce.",$12
182,30 Park,https://www.30parkcp.com/,Sweet Treats,,CHOCOLATE FLOURLESS CAKE (GFV),Raspberry Sauce and Whipped Cream,$9
183,30 Park,https://www.30parkcp.com/,Sweet Treats,,ICE CREAM,,$5
184,30 Park,https://www.30parkcp.com/,Sweet Treats,,CHOCOLATE LAYERED CAKE,,$10
185,42 Fusion,https://42fusion.com/,Happy Hour Menu,,CALAMARI FRITTA,Golden fried calamari with roasted poblano peppers and topped with ancho aioli,$11
186,42 Fusion,https://42fusion.com/,Happy Hour Menu,,HOG WINGS,Bone in pork tossed in Oaxacan mole and sesame seeds,$9
187,42 Fusion,https://42fusion.com/,Happy Hour Menu,,CIABATTA FRESCO,"Topped with avocado. tomatoes, cilantro, re onions, jalapenos and drizzled with a balsamic reduction on a bed of arugula",$8
188,42 Fusion,https://42fusion.com/,Happy Hour Menu,,MEXICAN ARANCINI,Arborio rice with chorizo and fresh cilantro. cotija and Monteray cheeese topped with ancho aioli,$7
189,42 Fusion,https://42fusion.com/,Happy Hour Menu,,PEI MUSSELS,Tossed in a Carte Blanca sauce mixed with chorizo and cannelli beans and served with garlic ciabatta bread,$11
190,42 Fusion,https://42fusion.com/,Happy Hour Menu,,HOUSE SALAD,"Mixed greens with cherry tomatoes, cucumbers, green olives, red onion and carrots, topped with crumbled queso fresco and house dressing",$7
191,42 Fusion,https://42fusion.com/,Happy Hour Menu,,CAESAR SALAD,"Parmesan and cotija grilled and encrusted romaine heart topped with crisp prosciutto, chorizo, red onion and drizzled with cayenne lemon Caesar dressing",$9
192,42 Fusion,https://42fusion.com/,Happy Hour Menu,,FUSION SALAD,"Arugula mixed with red onion, fresh mozzarella, avocado, cannellini beans, cherry tomatoes, lemon juice and extra virgin oil and finished with fried jalapenos",$10
193,42 Fusion,https://42fusion.com/,Happy Hour Menu,,PENNE ALA VODKA,Penne pasta with chorizo in a light pink sauce,$12
194,42 Fusion,https://42fusion.com/,Happy Hour Menu,,BOLOGNESE,"Ground beef, chorizo and veal tossed in a homemade tomato sauce on rigatoni pasta",$13
195,42 Fusion,https://42fusion.com/,Happy Hour Menu,,PORK OSSO,Bone in mini shanks braised with fresh thyme and spices. Served with a spicy demi glaze and creamy polenta,$14
196,42 Fusion,https://42fusion.com/,Happy Hour Menu,,TAQUITO,"Three tortillas filled with Tinga de pollo and fried. Topped with shredded lettuce. onion, queso fresco, guacamole and cream",$12
197,42 Fusion,https://42fusion.com/,Happy Hour Menu,,ENCHILADAS,Corn tortilla filled with Tinga de pollo and topped with Oaxacan mole sauce and topped with queso fresco and sesame seeds,$12
198,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,MODELO ESPECIAL,,$5
199,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,DOS EQUIS,,$5
200,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,MILLER LIGHT,,$5
201,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,BLUE MOON,,$5
202,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,FIDDLEHEAD,,$5
203,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,SAMUEL ADAMS SUMMER,,$5
204,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,MEZCAL COCKTAIL,"Mezcal, sweet vermouth, orange bitters",$10
205,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,FUSION SANGRIA,"Red wine, sweet vermouth, ginger syrup, orange juice, pomegranate molasses, club soda",$10
206,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,OUR ANGELO AZZURRO,"Vodka, lemon, orange liqueur,  simple syrup, coconut rum, blue curacao",$8
207,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,HOUSE MARGARITA,"Vodka, lime juice, simple syrup",$7
208,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,MANGONEADA,"Vodka, mango, lime juice, simple syrup, chamoy and tajin",$8
209,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,SPICY GIMLET,"Vodka, lime juice, simple syrup, jalapeno",$6
210,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,AGUA FRESCA,"Tequila, orange juice, grapefruit juice, lime juice, topped with sprite and tajin",$7
211,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,CAVAZZA PINOT GRIGIO,"Clean, fruit forward style, easy to enjoy",$6
212,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,BLEND  (VIAMARE TREBBIANO),"Blend-bright flavors of peaches, pears and florals on the finish",$6
213,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,PINOT GRIGIO (A & J WINERY),Crisp and refreshing flavors of citrus and pear with a light acidity,$6
214,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,CHARDONNAY (A & J WINERY),Medium bodied with flavors of green apple and tropical fruit with a light finish of oak and vanilla,$6
215,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,WHITE ZINFANDEL (RAYWOOD),"Balancing the sweetness with enough acidity to make it fruity, but also refreshing and crisp at the finish",$6
216,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,ROSSO BLEND   (PALLADIO),"Hints of dark cherry and red fruits, it's soft, supple tannins and a long finish",$6
217,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,PINOT NOIR (A & J WINERY),"Light to medium bodied. Soft and smooth with sweet cherry, plum and strawberry fruit flavors",$6
218,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,MERLOT (A & J WINERY),Flavors of blackberry and raspberry with a soft oak undertones and a smooth finish,$6
219,42 Fusion,https://42fusion.com/,Happy Hour Drinks,,CABERNET SAUVIGNON (A & J WINERY),"Full bodied with flavors of black cherry, currant and mocha with a  touch of oak and vanilla",$6
220,42 Fusion,https://42fusion.com/,Menu,,CHEESE RAVIOLI,,$10
221,42 Fusion,https://42fusion.com/,Menu,,PASTA WITH MARINARA OR BUTTER,,$8
222,42 Fusion,https://42fusion.com/,Menu,,CHEESE QUESADILLA  8  ADD CHICKEN,,$3
223,42 Fusion,https://42fusion.com/,Menu,,TWO TACOS WITH CHIPS,,$12
224,42 Fusion,https://42fusion.com/,Menu,,GRILLED CHEESE WITH CHIPS,,$8
225,42 Fusion,https://42fusion.com/,Menu,,CHICKEN TENDERS WITH CHIPS,,$10
226,42 Fusion,https://42fusion.com/,Menu,,CALAMARI FRITTA,"Golden fried calamari with roasted Poblano peppers, and an ancho aioli",$15
227,42 Fusion,https://42fusion.com/,Menu,,TUNA CRUDO  (GF),"Ahi tuna sliced thin and mixed with a crunchy chili sauce topped with candied jalapenos, charred corn and a cilantro-lime dressing",$14
228,42 Fusion,https://42fusion.com/,Menu,,CHARRED POBLANO  (GF),"Stuffed with a house blend of cheese, spices and a mix of chorizo and Italian sausage",$16
229,42 Fusion,https://42fusion.com/,Menu,,CIABATTA FRESCO,"Topped with avocado, fresh tomatoes, cilantro, red onion, jalapenos and drizzled with a balsamic reduction on a bed of arugula",$15
230,42 Fusion,https://42fusion.com/,Menu,,MEXICAN ARANCINI,"Arborio rice with chorizo and fresh cilantro, cotija and melted Monterey cheese with our ancho aioli",$15
231,42 Fusion,https://42fusion.com/,Menu,,PEI MUSSELS,Tossed in Carta Blanca sauce mixed with chorizo and cannellini beans and served with garlic ciabatta bread,$16
232,42 Fusion,https://42fusion.com/,Menu,,PROSCIUTTO WRAPPED SHRIMP  (GF),"Tossed with white beans,peppadew peppers, roasted cherry tomatoes and drizzled with a fig balsamic glaze",$16
233,42 Fusion,https://42fusion.com/,Menu,,MEXICAN COBB,"Little leaf lettuce and arugula adorned with crispy chorizo, red onions, corn, spiced-toasted pepitas, black beans, kalamata olives, avocado, cherry tomatoes, queso fresco, cotija and a hard-boiled egg with zesty poblano-cilantro dressing",$19
234,42 Fusion,https://42fusion.com/,Menu,,CAESAR SALAD,"Parmesan and cotija grilled and encrusted romaine hearts topped with crisp prosciutto, chorizo, red onion and drizzled with cayenne-lemon Caesar dressing",$16
235,42 Fusion,https://42fusion.com/,Menu,,QUINOA SALAD,"Tri-colored quinoa tossed with street corn, red onions, scallions, cilantro, cucumbers, seasoned black beans and queso fresco in a chili-lime vinaigrette over little leaf lettuce and romaine topped with diced avocado and grilled lime",$19
236,42 Fusion,https://42fusion.com/,Menu,,CAPRESE SALAD,"Beefsteak tomatoes, fresh mozzarella, basil, olive oil and a balsamic reduction over a bed of arugula, sprinkled with truffle salt",$16
237,42 Fusion,https://42fusion.com/,Menu,,LA FRONTERA SALAD,"Arugula tossed with fresh lemon, olive oil, sea salt and mixed with peppadew peppers ,kalamata olives, white beans, black beans, red onion, toasted pepitas, queso fresco and ricottas salata",$16
238,42 Fusion,https://42fusion.com/,Menu,,SHORT RIB  (GF),,$14
239,42 Fusion,https://42fusion.com/,Menu,,ROASTED VEG,,$13
240,42 Fusion,https://42fusion.com/,Menu,,TEX MEX,,$13
241,42 Fusion,https://42fusion.com/,Menu,,COWBOY STEAK,COWBOY STEAK    QUESADILLA 14  or  PANINI 16,$14
242,42 Fusion,https://42fusion.com/,Menu,,TACOS   (GF),Four tacos served with diced onion and cilantro with a side of salsa,$20
243,42 Fusion,https://42fusion.com/,Menu,,MEXICAN LASAGNA,"A trio of seasoned ground beef, chorizo and veal layered with a blend of oaxacan cheese and mozzarella between sheets of pasta with homemade tomato sauce",$22
244,42 Fusion,https://42fusion.com/,Menu,,VONGOLE FUSION,"Little neck clams sauteed in a Carta-Blanca sauce with plum tomatoes, manzanilla olives and fettuccine",$26
245,42 Fusion,https://42fusion.com/,Menu,,FRUTTI DE MARE,"Shrimp, little-neck clams, p.e.i. mussels and squid tossed with fettuccine in a roasted Serrano-tomato sauce",$33
246,42 Fusion,https://42fusion.com/,Menu,,GNOCCHI,"Potato and ricotta gnocchi tossed with sauteed chorizo, onions, peas, cremini mushrooms in a sun dried tomato pesto cream sauce",$22
247,42 Fusion,https://42fusion.com/,Menu,,CHEESE RAVIOLI,"With sauteed vegetables in a wine sauce tossed with zucchini, cherry tomatoes and roasted poblano peppers and topped with queso fresco",$22
248,42 Fusion,https://42fusion.com/,Menu,,PENNE ALA VODKA,Penne pasta with smoked chorizo in a light pink sauce,$23
249,42 Fusion,https://42fusion.com/,Menu,,AHI TUNA  (GF),"Chili encrusted tuna over tri-colored quinoa in a honey-chipolte sauce with corn, peppadew peppers, scallions and watercress drizzled with sweet mole",$33
250,42 Fusion,https://42fusion.com/,Menu,,SALMON (GF),"Salmon with roasted red pepper pesto, served with roasted potatoes and veg of the day",$30
251,42 Fusion,https://42fusion.com/,Menu,,COD (GF),"Pan seared and topped with a sweet and spicy Acapulco citrus topping over risotto with corn, black beans, scallions and peppadew",$28
252,42 Fusion,https://42fusion.com/,Menu,,SHORT RIBS (GF),Baked with fresh thyme and spices. Served with a spicy demi glaze and creamy polenta,$28
253,42 Fusion,https://42fusion.com/,Menu,,CHICKEN MILANESE,"Breaded, pan fried and served on top of pico de gallo. Paired with sauteed onions, peppadew and prosciutto",$25
254,42 Fusion,https://42fusion.com/,Menu,,KOBE FLATIRON,Grilled 8 oz. flatiron topped with our house chimichurri over a roasted street-corn and roasted poblano risotto,MP
255,42 Fusion,https://42fusion.com/,Menu,,FILET MIGNON,10 oz. tender filet perfectly seasoned and served with a peppercorn cream sauce and veg of the day,$44
256,42 Fusion,https://42fusion.com/,Menu,,GRILLED PORK CHOP,"A juicy chop with porcini and oyster mushrooms in a white wine and light cream sauce, served with roasted potatoes",$28
257,42 Fusion,https://42fusion.com/,Menu,,RISOTTO POBLANO,"Risotto cooked with roasted poblano, garlic, onion and cotija cheese, topped with chorizo",MP
258,42 Fusion,https://42fusion.com/,Menu,,TIRAMISU,Delicate lady fingers with espresso and mascarpone dusted with cocoa powder,$10
259,42 Fusion,https://42fusion.com/,Menu,,FLAN,"Sweet custard with fresh vanilla beans, topped with caramel sauce",$8
260,42 Fusion,https://42fusion.com/,Menu,,CHURROS,"Oaxacan dessert fried and dusted in cinnamon and sugar, served with chocolate sauce",$8
261,42 Fusion,https://42fusion.com/,Menu,,CANNOLI  (2),Hand made deep fried shells layered with traditional cannoli cream,$9
262,42 Fusion,https://42fusion.com/,Menu,,VANILLA BEAN ICE CREAM,"Roasted Potatoes 6
Spinach 7
Vegetable of the Day 6
Side of Risotto 8",$4
263,42 Fusion,https://42fusion.com/,Catering,,ROASTED POTATOES,,$25 (half tray) | $40 (full tray)
264,42 Fusion,https://42fusion.com/,Catering,,SPINACH,,$35 (half tray) | $60 (full tray)
265,42 Fusion,https://42fusion.com/,Catering,,ASPARAGUS,,$35 (half tray) | $60 (full tray)
266,42 Fusion,https://42fusion.com/,Catering,,GREEN BEANS,,$25 (half tray) | $40 (full tray)
267,42 Fusion,https://42fusion.com/,Catering,,ZUCCHINI SQUASH,,$25 (half tray) | $40 (full tray)
268,42 Fusion,https://42fusion.com/,Catering,,CIABATTA FRESCO,"Topped with avocado, fresh tomato, ciliantro, red onion, japapenos, queso fresco and drizzled with a balsamic reduction on a bed of arugula",$35 (half tray) | $60 (full tray)
269,42 Fusion,https://42fusion.com/,Catering,,MEXICAN ARANCINI,"Arborio rice with chorizo and fresh cilantro, cotija and melted monterey cheese with our ancho aioli",$60 (half tray) | $110 (full tray)
270,42 Fusion,https://42fusion.com/,Catering,,CHARRED POBLANO  (GF),"Stuffed with a house blend of cheese, spices and mix of chorizo and italian sausage",$55 (half tray) | $100 (full tray)
271,42 Fusion,https://42fusion.com/,Catering,,PROSCIUTTO WRAPPED SHRIMP  (GF),"Tossed with white beans, peppadew peppers, spinach, roasted cherry tomatoes and drizzled with a fig balsamic glaze",$80 (half tray) | $150 (full tray)
272,42 Fusion,https://42fusion.com/,Catering,,TAQUITO,"Tortillas filled with Tinga de pollo and fried. Topped with shredded lettuce, onion, queso fresco, guacamole and cream",$35 (half tray) | $60 (full tray)
273,42 Fusion,https://42fusion.com/,Catering,,TACO  (GF),Tacos served with diced onion and cilantro with a side of salsa.,$65 (half tray) | $120 (full tray)
274,42 Fusion,https://42fusion.com/,Catering,,HOUSE SALAD,"Mixed greens with cherry tomatoes, cucumbers, green olives, red onion and carrots. Topped with crumb;e queso fresco and house dressing",$40 (half tray) | $70 (full tray)
275,42 Fusion,https://42fusion.com/,Catering,,MEXICAN COBB,"Little leaf lettuce and arugula adorned with crispy chorizo, red onion, corn, spiced-toasted pepitas, black beans and queso fresco, cotija and a hard=boiled egg with zesty poblano-cilantro dressing",$65 (half tray) | $110 (full tray)
276,42 Fusion,https://42fusion.com/,Catering,,QUINOA SALAD,"Tri-colored quinoa tossed with street corn, red onions, scallions, cilantro, cucumbers, seasoned black beans and queso fresco in a chili-lime vinaigrette over little leaf lettuce and romaine topped with diced avocado and grilled lime",$65 (half tray) | $110 (full tray)
277,42 Fusion,https://42fusion.com/,Catering,,CAPRESE SALAD,"Beefsteak tomatoes, fresh mozzarella, basil, kalamata olive, extra virgin olive oil and a balsamic reduction over a bed of arugula, sprinkled with truffle salt",$50 (half tray) | $90 (full tray)
278,42 Fusion,https://42fusion.com/,Catering,,42 FUSION SALAD,"Arugula mixed with red onion, fresh mozzarella, avocado, cannellini beans, cherry tomatoes, lemon juice and extra virgin olive oil and finished with fried jalapenos",$65 (half tray) | $110 (full tray)
279,42 Fusion,https://42fusion.com/,Catering,,LA FRONTERA SALAD,"Arugula tossed with fresh lemon, olive oil, sea salt and mixed with peppadew peppers, kalamata olives, white beans, black beans, red onion, toasted pepitas, queso fresco and ricotta salata",$45 (half tray) | $80 (full tray)
280,42 Fusion,https://42fusion.com/,Catering,,CAESAER SALAD,"Parmesan and cotija grilled and encrusted romaine hearts topped with crisp proscuitto. chorizo, red onion and  drizzled with cayenne-lemon caesar dressing",$45 (half tray) | $80 (full tray)
281,42 Fusion,https://42fusion.com/,Catering,,MEXICAN LASAGNA,"A trio of seasoned ground beef, chorizo and veal layered with a blend of oaxacan cheese and mozzarella between sheets of pasta with homemade tomato sauce",$65 (half tray) | $130 (full tray)
282,42 Fusion,https://42fusion.com/,Catering,,VONGOLE FUSION,"Little neck clams sauteed in a Carta-Blanca sauce with plum tomatoes, manzanilla olives and fettuccini",$60 (half tray) | $100 (full tray)
283,42 Fusion,https://42fusion.com/,Catering,,FRUTTI MARE,"Shrimp, little neck clams, p.e.i. mussels and squid tossed with fettuccini in a roasted serrano-tomato sauce",$65 (half tray) | $120 (full tray)
284,42 Fusion,https://42fusion.com/,Catering,,GNOCCHI,"Potato and ricotta gnocchi tossed with sauteed chorizo, onions, peas, cremini mushrooms in a sun dried tomato pesto cream sauce",$65 (half tray) | $110 (full tray)
285,42 Fusion,https://42fusion.com/,Catering,,CHEESE RAVIOLI,"With sauteed vegetables in a wine sauce tossed with zucchini, cherry tomatoes and roasted poblano peppers and topped with queso fresco",$60 (half tray) | $100 (full tray)
286,42 Fusion,https://42fusion.com/,Catering,,PENNE ALA VODKA,"Penne pasta with smoked chorizo, tarragon in a light pink sauce",$50 (half tray) | $90 (full tray)
287,42 Fusion,https://42fusion.com/,Catering,,BOLOGNESE,"Ground beef, chorizo and veal on tossed in a homemade tomato sauce on rigatoni pasta",$50 (half tray) | $90 (full tray)
288,42 Fusion,https://42fusion.com/,Catering,,CHICKEN MILANESE,"Breaded, pan fried and served on top of pico de gallo. Paired with sauteed onions, peppadew and prosciutto",$50 (half tray) | $90 (full tray)
289,42 Fusion,https://42fusion.com/,Catering,,CHICKEN PARMIGIANA,"Chicken breast with homemade marinara sauce, mozzarella, parmesan cheese",$50 (half tray) | $90 (full tray)
290,42 Fusion,https://42fusion.com/,Catering,,SALMON,Grilled salmon in a lemon-caper butter,MP
291,42 Fusion,https://42fusion.com/,Catering,,AIRLINE CHICKEN,"Roasted chicken thigh with caramelized onion, chorizo, potatoes, peppadew, fresh herb, white wine with a demi-glaze sauce",$65 (half tray) | $120 (full tray)
292,42 Fusion,https://42fusion.com/,Catering,,TIRAMISO,Delicate lady fingers with espresso and mascarpone dusted with cocoa powder,$50
293,42 Fusion,https://42fusion.com/,Catering,,FLAN,"Sweet custard with fresh vanilla beans, topped with caramel sauce",$50
294,42 Fusion,https://42fusion.com/,Catering,,CHURROS,"Oaxacan dessert fried and dusted in cinnamon and sugar, served with chocolate sauce",$50
295,42 Fusion,https://42fusion.com/,Catering,,CANNOLI,"Handmade, deep-fried shells layered with traditional cannoli cream",$45
296,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Hart's Shoe Shandy,4% ABV. A nice and easy Pink Lemonade Shandy built for warm weather drinking by the lake or long nights on the patio with friends.,16oz Draft $9.00 | 4 Pack To Go $12.00
297,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Golden Rule Blonde,"Kölsch. 5% ABV. A German-style Kolsch, light gold in color with a balance of malt and hops. German pale malts and Crystal hops create a beer that is subtle, not boring.",16oz Draft $9.00 | 4 Pack To Go $12.00
298,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Saratoga Vibes,"Lager - Other. 5.2% ABV. A crisp, fresh lager brewed with coriander, a touch of lemon and lime. Perfect for summer nights at SPAC.",16oz Draft $9.00 | 4 Pack To Go $12.00
299,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Apple Cranberry Blonde,"Fruit Beer. 5.3% ABV. Freshly-pressed local apples added after the first fermentation gives this beer a bright fruit character that is accented by just enough cinnamon, orange peel and cardamom. Cranberries add color and balancing tartness while pilsner malt keeps things beery.",16oz Draft $10.00 | 4 Pack To Go $14.00
300,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,All-In,"IPA - American. 6.5% ABV. A hoppy American-style India Pale Ale with Amarillo and Cascade giving a fruity, grapefruit aroma while Polaris provides bitterness. German Vienna malt balances the finish.",16oz Draft $9.00 | 4 Pack To Go $12.00
301,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Uncurious DDH NEIPA,"IPA - New England. 6.5% ABV. Don’t let the name fool you, we’re always trying to find what makes a great New England IPA and have gone above and beyond to find the answer. The result? Vibrant yellow with an electric feel; Haze for days, and a tropical trinity of hops yielding flavors of mango, passion fruit and citrus that finishes sweet yet surprisingly clean. We’ll never stop trying to improve but we think you’ll like what we’ve discovered. So what are you waiting for? Aren’t you curious?",16oz Draft $10.00 | 4 Pack To Go $14.00
302,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Honeybear,"IPA - Imperial. 8% ABV. A smooth and creamy hazy DIPA fermented along with Honey then double dry hopped with Citra Cryo, Idaho 7 and Cashmere.",16oz Draft $10.00 | 4 Pack To Go $14.00
303,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Strawberry Dare,Sour - Fruited Gose. 5.8% ABV. Gose style sour ale brewed with salt and coriander. Refermented with a pound of strawberries per gallon. Coriander adds citrus notes while the finish is refreshingly tart.,16oz Draft $9.00
304,550 Waterfront by Druthers,https://550waterfrontbydruthers.com/,,Draft List,Not My Gumdrop Buttons!,Spiced. 5.8% ABV. Forget the eggnog and indulge in the Holidaze with our seasonal special- Gingerbread Ale! This literal libation of a gingerbread cookie will have you feeling like a roasted chestnut on Christmas Day!,16oz Draft $10.00
